model,day,split,sq,n,abs,sq_liquid,n_liquid,sq_illiquid,n_illiquid,butterfly_pct,calendar_pct
cnp,4530,ctx_5,0.842248543553727,400,14.392820350825787,0.08069756271791867,67,0.7615509808358083,333,0.0,0.0
cnp,4530,ctx_10,1.021279217089632,400,15.644474633038044,0.10291369458138017,67,0.9183655225082519,333,0.0,0.0
cnp,4530,ctx_20,0.9775375529452666,400,15.439699046313763,0.09747965282803767,67,0.8800579001172288,333,0.0,0.0
cnp,4530,ctx_50,0.9865444417467337,400,15.460308440029621,0.09801223771485085,67,0.8885322040318828,333,0.0,0.0
cnp,4530,ctx_100,0.9979593729153171,400,15.535273395478725,0.0992918157500357,67,0.8986675571652813,333,0.0,0.0
cnp,4530,extrapolation,0.9779243516850642,333,13.858890101313591,0.0,0,0.9779243516850642,333,0.0,0.0
cnp,4531,ctx_5,0.7577760234681632,400,13.719479598104954,0.1259066417838839,101,0.6318693816842793,299,0.0,0.0
cnp,4531,ctx_10,0.7765098351204758,400,13.787197060883045,0.12912522330686138,101,0.6473846118136144,299,0.0,0.0
cnp,4531,ctx_20,0.7899932313812155,400,13.989789046347141,0.1334283233922795,101,0.656564907988936,299,0.0,0.0
cnp,4531,ctx_50,0.7844782942218222,400,13.930675394833088,0.13224068480441176,101,0.6522376094174105,299,0.0,0.0
cnp,4531,ctx_100,0.7763038405424667,400,13.858307637274265,0.13059145629092805,101,0.6457123842515387,299,0.0,0.0
cnp,4531,extrapolation,0.6981014521826772,299,11.404807843267918,0.0,0,0.6981014521826772,299,0.0,0.0
cnp,4532,ctx_5,1.3256775041734636,400,18.79590004682541,0.230377159783536,81,1.0953003443899276,319,0.0,0.0
cnp,4532,ctx_10,1.1387127180196754,400,17.248214051127434,0.19243300313883438,81,0.9462797148808411,319,0.0,0.0
cnp,4532,ctx_20,1.1309776805767664,400,17.074026092886925,0.19262414177442833,81,0.9383535388023381,319,0.0,0.0
cnp,4532,ctx_50,1.1257789905354674,400,16.993266612291336,0.1914951188683076,81,0.9342838716671598,319,0.0,0.0
cnp,4532,ctx_100,1.1252614129796028,400,16.990397050976753,0.19128870364354733,81,0.9339727093360555,319,0.0,0.0
cnp,4532,extrapolation,0.9850428056166984,319,14.199532821774483,0.0,0,0.9850428056166984,319,0.0,0.0
cnp,4533,ctx_5,1.6103194349749936,400,21.077905610203743,0.2840948730817823,90,1.3262245618932114,310,0.0,0.0
