model,day,split,sq,n,abs,sq_liquid,n_liquid,sq_illiquid,n_illiquid,call_sq,call_n,call_oob,call_oob_spread_sum,butterfly_pct,calendar_pct
prior,957,unif_2,25.426227122646374,3107,187.08621810376644,11.244894560316427,1427,14.181332562329949,1680,0.7559054396061087,3107,2692,90273.15371175992,0.0,0.0
prior,957,extrap_2,25.40498707414309,3107,188.2074521780014,9.881644348956705,1427,15.523342725186387,1680,0.30214417102008206,3107,2735,53476.071518102464,0.0,0.0
prior,957,unif_4,52.35694077308672,3107,235.53429827094078,40.65069915834503,1427,11.706241614741694,1680,0.24381402597877658,3107,2776,61265.48121769626,0.0,2.4691358024691357
prior,957,extrap_4,23.13275940598168,3107,181.66623820364475,7.977877274901496,1427,15.154882131080182,1680,0.209967677171557,3107,2779,53024.66043964533,0.0,2.4691358024691357
prior,957,unif_8,21.70222941715802,3107,165.7586112320423,12.536330621366396,1427,9.165898795791627,1680,0.19710105608282238,3107,2619,75857.76228966388,0.0,6.172839506172839
prior,957,extrap_8,18.086356431923708,3107,154.74887651205063,5.286275707248365,1427,12.800080724675341,1680,0.13306530644293632,3107,2738,48249.36490708051,0.0,0.0
prior,957,unif_10,19.00568258741491,3107,145.9271538257599,7.684064863810724,1427,11.321617723604186,1680,0.07828696637164584,3107,2576,53338.77665346068,0.0,4.938271604938271
prior,957,extrap_10,19.644626947151988,3107,158.89659044146538,8.420254285897403,1427,11.224372661254586,1680,0.09552536827533183,3107,2692,52302.055545312425,0.0965561635017702,6.172839506172839
prior,957,unif_20,26.902753147879395,3107,168.7572936117649,20.235579121376926,1427,6.6671740265024715,1680,0.10559688592166248,3107,2593,62763.842884945334,0.2574831026713872,7.438271604938271
prior,957,extrap_20,16.956681680256132,3107,141.6318884640932,4.8862900474409185,1427,12.070391632815216,1680,0.09181930136683085,3107,2590,41415.62897587042,0.321853878339234,4.660493827160494
prior,957,unif_40,15.651489866058963,3107,126.21789148449898,8.860864508282408,1427,6.790625357776555,1680,0.05812898804834765,3107,2411,30756.828938714716,1.9633086578693273,9.475308641975309
prior,957,extrap_40,13.089688665816418,3107,117.97223438322544,3.2342833986340587,1427,9.855405267182359,1680,0.08485075386879601,3107,2536,22869.297723150867,2.832314129385259,2.962962962962963
prior,957,unif_80,9.181665445843212,3107,97.19413325190544,5.035570879374614,1427,4.146094566468598,1680,0.07907341780605909,3107,2322,21460.290272485057,5.632442870936595,7.160493827160494
prior,957,extrap_80,11.692279709276493,3107,108.35232989490032,3.7299639736143626,1427,7.96231573566213,1680,0.08852511063424244,3107,2461,33829.08033973806,4.151915030576118,2.685185185185185
prior,957,unif_100,15.865676389007625,3107,109.1274778842926,10.431268198149992,1427,5.434408190857635,1680,0.08268811226696725,3107,2240,41074.033194083466,4.151915030576118,8.333333333333334
prior,957,extrap_100,7.948672082840609,3107,89.50931239128113,1.8594438233468296,1427,6.08922825949378,1680,0.0453519607908387,3107,2425,16958.59228860301,2.928870292887029,0.6790123456790124
prior,957,unif_200,4.206358600593592,3107,55.31268057227135,2.3431072728931333,1427,1.8632513277004579,1680,0.0187165319838776,3107,1954,13034.083977333079,2.2851625362085612,2.808641975308642
prior,957,extrap_200,6.883932273661998,3107,82.63322713971138,1.7059182884254251,1427,5.178013985236573,1680,0.04221455533305941,3107,2400,16126.706571185723,2.832314129385259,0.24691358024691357
prior,957,unif_300,2.337438132069394,3107,44.36647456884384,1.6924655054041402,1427,0.6449726266652538,1680,0.01695427066035833,3107,1862,6226.988249748689,1.931123270035404,0.43209876543209874
prior,957,extrap_300,6.838268831266483,3107,82.28024388849735,1.678713952453213,1427,5.159554878813271,1680,0.04216238258372072,3107,2401,15577.853008087977,2.928870292887029,0.24691358024691357
prior,957,unif_500,2.178200510108346,3107,43.31250403821468,1.6368102798487276,1427,0.5413902302596187,1680,0.01676266916079731,3107,1871,6072.202408636254,1.3839716768587063,0.24691358024691357
prior,957,extrap_500,6.838268831266483,3107,82.28024388849735,1.678713952453213,1427,5.159554878813271,1680,0.04216238258372072,3107,2401,15577.853008087977,2.928870292887029,0.24691358024691357
prior,958,unif_2,25.501660381017246,3169,207.79722943156958,10.452514149989835,1450,15.049146231027407,1719,0.8682836753990473,3169,2907,198871.20729759109,0.0,0.0
prior,958,extrap_2,25.412201951629786,3169,191.01837188750505,6.3370375951387725,1450,19.07516435649102,1719,0.3835435092739381,3169,2951,53297.06266765949,0.0,0.0
prior,958,unif_4,22.16568464275266,3169,163.76560524851084,7.3373501575537485,1450,14.828334485198909,1719,0.1566264986617569,3169,2727,70870.53429268098,0.0,5.0
prior,958,extrap_4,18.783279119057227,3169,144.54675809293985,4.708859968665362,1450,14.074419150391861,1719,0.11172105781698571,3169,2707,42158.79365311444,0.0,0.0
prior,958,unif_8,24.411772353903313,3169,175.94605616480112,12.485897824460617,1450,11.925874529442698,1719,0.172198601396324,3169,2776,73236.03687412504,0.0,5.0
prior,958,extrap_8,18.64013348914083,3169,139.5924751535058,4.442941294135486,1450,14.197192195005343,1719,0.07586599532410895,3169,2655,51860.89165813266,0.06311139160618491,0.0
prior,958,unif_10,29.658980202214778,3169,179.57568556815386,19.556832547722408,1450,10.102147654492375,1719,0.16987052775205985,3169,2780,74505.44054119059,0.0,6.25
prior,958,extrap_10,17.862634232001675,3169,140.69273290783167,6.273434918180614,1450,11.589199313821062,1719,0.0844875645272126,3169,2715,59842.723085907885,0.09466708740927737,1.25
prior,958,unif_20,17.09035235229657,3169,147.48115027695894,8.343545052718804,1450,8.746807299577764,1719,0.10426409627585217,3169,2683,53365.575112011524,0.06311139160618491,3.9375
prior,958,extrap_20,19.29124484705303,3169,137.2845845669508,5.6928798064452755,1450,13.598365040607755,1719,0.08132874439897786,3169,2692,39725.56848564602,1.0728936573051435,4.90625
prior,958,unif_40,17.13203146600952,3169,123.60039415210485,6.879896906519332,1450,10.25213455949019,1719,0.07874223973208525,3169,2352,50376.79294350093,2.145787314610287,6.84375
prior,958,extrap_40,14.296955091495326,3169,117.89901808649302,2.755636703153686,1450,11.541318388341638,1719,0.12077598662328957,3169,2622,36862.896274514795,2.966235405490691,2.8125
prior,958,unif_80,13.847353972305246,3169,96.77493880689144,4.502838159072235,1450,9.344515813233011,1719,0.2384412455946408,3169,2270,30836.741231353655,5.711580940359735,5.75
prior,958,extrap_80,13.134715209431949,3169,98.63135463744402,3.786918057940539,1450,9.34779715149141,1719,0.3334324348155903,3169,2459,20939.700998394015,5.269801199116441,3.65625
prior,958,unif_100,9.871974953832115,3169,81.58589611202478,3.119543564181436,1450,6.75243138965068,1719,0.02574464677493388,3169,2142,17886.775459216246,3.9760176711896498,4.96875
prior,958,extrap_100,9.37685985007011,3169,85.74659686535597,1.4306061864680215,1450,7.946253663602089,1719,0.049446833109319674,3169,2413,13891.440620687787,3.313348059324708,2.0
prior,958,unif_200,6.86633825664429,3169,52.11391384154558,3.412261880327793,1450,3.454076376316496,1719,0.01666972629498725,3169,1838,5122.377573827949,3.6920164089618175,3.15625
prior,958,extrap_200,6.688277589881272,3169,73.51546869426966,0.9530528140705161,1450,5.735224775810756,1719,0.0468232346903587,3169,2346,12748.90391923764,2.9346797096875985,1.53125
prior,958,unif_300,3.2837642095012214,3169,41.64517366886139,0.9840476617808603,1450,2.2997165477203616,1719,0.007439687737720177,3169,1718,4159.4430956201195,2.4297885768381193,1.4375
prior,958,extrap_300,6.686697685193137,3169,73.51361229270697,0.9510141062003015,1450,5.735683578992834,1719,0.04682530444007508,3169,2348,12747.809800970474,2.903124013884506,1.53125
prior,958,unif_500,3.0943494745141784,3169,40.810731172561646,0.9832935370658723,1450,2.1110559374483064,1719,0.00735393198825927,3169,1709,4086.132605171276,2.208898706216472,1.53125
prior,958,extrap_500,6.686697685193137,3169,73.51361229270697,0.9510141062003015,1450,5.735683578992834,1719,0.04682530444007508,3169,2348,12747.809800970474,2.903124013884506,1.53125
prior,959,unif_2,24.13977053905249,3144,181.70392227172852,7.1567501677776795,1402,16.98302037127481,1742,0.4446094009651873,3144,2805,47936.2281235083,0.0,0.0
prior,959,extrap_2,25.59594043714747,3144,180.9282600134611,6.3549215236504635,1402,19.241018913497008,1742,0.30848784678395147,3144,2824,41895.790099231206,0.0,0.0
prior,959,unif_4,25.121660836674522,3144,175.61706449091434,11.257692417876061,1402,13.86396841879846,1742,0.19936001471658596,3144,2745,85040.60031965628,0.0,4.938271604938271
prior,959,extrap_4,22.627149900216594,3144,176.58201164007187,7.711593044608719,1402,14.915556855607875,1742,0.1761956037209676,3144,2900,61925.15305587782,0.0,4.938271604938271
prior,959,unif_8,22.774360774207697,3144,167.70425222814083,13.273419095722756,1402,9.50094167848494,1742,0.13347505669154355,3144,2713,95454.603348849,0.0,4.938271604938271
prior,959,extrap_8,19.036822920482663,3144,147.25712698698044,4.14151105880587,1402,14.895311861676792,1742,0.1020875299761088,3144,2805,54060.35568176891,0.5725190839694656,2.4691358024691357
prior,959,unif_10,22.56945844868516,3144,149.7748877853155,8.359241611820606,1402,14.210216836864555,1742,0.08743585337906887,3144,2538,48615.295826347625,0.0,4.938271604938271
prior,959,extrap_10,20.016926721282513,3144,147.1729562431574,5.374318952216549,1402,14.642607769065963,1742,0.07902241771970375,3144,2761,53385.084688998395,0.1272264631043257,2.4691358024691357
prior,959,unif_20,18.55177351621153,3144,137.45506618916988,9.184209248759348,1402,9.367564267452181,1742,0.09280525280866081,3144,2596,94863.04066218034,0.5725190839694656,5.648148148148148
prior,959,extrap_20,15.23127064153883,3144,124.21296890079975,2.2666961751024144,1402,12.964574466436414,1742,0.0523774939983213,3144,2718,27832.578540878305,0.8905852417302799,3.3641975308641974
prior,959,unif_40,15.038073563718754,3144,117.28695206344128,5.128430325491123,1402,9.909643238227632,1742,0.08700687642289213,3144,2589,39076.141995100654,1.5267175572519085,6.512345679012346
prior,959,extrap_40,13.338912021284548,3144,121.50995102524757,2.4214447562067702,1402,10.917467265077779,1742,0.06545547288708693,3144,2778,43590.36080297566,1.2404580152671756,6.018518518518518
prior,959,unif_80,6.716713698235145,3144,74.96147537603974,1.8862717423173614,1402,4.830441955917784,1742,0.02715006370684308,3144,2334,20191.089617844507,5.152671755725191,5.617283950617284
prior,959,extrap_80,9.150026337621757,3144,98.03431374579668,1.1573278942639331,1402,7.992698443357824,1742,0.058191907271661646,3144,2653,28746.33798707803,4.325699745547074,3.117283950617284
prior,959,unif_100,11.62962729793799,3144,78.50191273540258,3.1831417663341988,1402,8.446485531603793,1742,0.2944062067134393,3144,2402,12847.666666583164,4.548346055979644,5.555555555555555
prior,959,extrap_100,8.23580519405085,3144,88.18664364516735,0.8750657225789735,1402,7.3607394714718755,1742,0.05039785475852855,3144,2624,17029.156694652185,4.675572519083969,3.9814814814814814
prior,959,unif_200,1.922791372638087,3144,41.55805213749409,0.4783481163792811,1402,1.4444432562588059,1742,0.010641741311963611,3144,2200,5102.417741956788,3.4987277353689565,2.1604938271604937
prior,959,extrap_200,6.390873951109196,3144,77.10331782698631,0.4375627695578189,1402,5.953311181551377,1742,0.04236086876244423,3144,2570,13452.72695434999,2.926208651399491,2.654320987654321
prior,959,unif_300,2.150795039969668,3144,39.73262719064951,0.541186453818459,1402,1.6096085861512093,1742,0.011257344403940824,3144,2146,8030.5713704773,2.258269720101781,2.067901234567901
prior,959,extrap_300,6.371758985538071,3144,76.84073902666569,0.4364823584022687,1402,5.935276627135803,1742,0.04228865690764264,3144,2568,13017.421802556044,2.7353689567430024,2.654320987654321
prior,959,unif_500,1.3454706564551875,3144,35.63118752092123,0.4116260749323826,1402,0.9338445815228049,1742,0.009465196218907535,3144,2116,4403.893060152084,1.9720101781170483,2.5
prior,959,extrap_500,6.371758985538071,3144,76.84073902666569,0.4364823584022687,1402,5.935276627135803,1742,0.04228865690764264,3144,2568,13017.421802556044,2.7353689567430024,2.654320987654321
prior,960,unif_2,27.012766628185233,3132,190.25923496484756,7.909166476450263,1349,19.103600151734966,1783,0.47504725798991637,3132,2844,42554.687169418874,0.0,0.0
prior,960,extrap_2,27.22694838541439,3132,205.90808187425137,6.861356779428867,1349,20.365591605985518,1783,0.6752324257299364,3132,2899,42282.84895190445,0.0,0.0
prior,960,unif_4,22.9231278297095,3132,170.82747389376163,7.188699703010142,1349,15.734428126699356,1783,0.2920185158479472,3132,2714,104132.94354470762,0.0,3.7037037037037037
prior,960,extrap_4,19.09480153141292,3132,141.0507066845894,3.5098288603648067,1349,15.584972671048112,1783,0.08193312320488136,3132,2728,39811.46760372439,0.0,1.2345679012345678
prior,960,unif_8,32.419413678078264,3132,181.14645728468895,18.411604870737207,1349,14.007808807341059,1783,0.170925618902671,3132,2667,56790.34882141321,0.28735632183908044,6.3580246913580245
prior,960,extrap_8,21.206992899173596,3132,152.72338595986366,3.711832003228034,1349,17.49516089594556,1783,0.09226630926376665,3132,2852,42266.73491952344,0.06385696040868455,5.061728395061729
prior,960,unif_10,24.799640931856665,3132,165.9531888961792,11.14198433243862,1349,13.657656599418047,1783,0.15055273426713833,3132,2617,78859.0778734879,0.0,4.938271604938271
prior,960,extrap_10,17.91359985979734,3132,132.76810313761234,3.0613048486232364,1349,14.852295011174101,1783,0.06208657882890854,3132,2616,37484.8588306679,0.8939974457215837,1.9135802469135803
prior,960,unif_20,16.87450874412134,3132,136.95994205772877,6.308156570593914,1349,10.566352173527426,1783,0.17873486346081677,3132,2474,52685.707034345345,0.7662835249042146,10.524691358024691
prior,960,extrap_20,16.804793359718328,3132,121.96437895298004,2.532435131199016,1349,14.272358228519314,1783,0.045893190254783764,3132,2578,19018.427060497554,1.7241379310344827,2.191358024691358
prior,960,unif_40,12.997545907444776,3132,106.08265773952007,3.835858318978724,1349,9.161687588466052,1783,0.05351431209076658,3132,2385,16680.819884467368,2.0114942528735633,10.030864197530864
prior,960,extrap_40,12.7321601508759,3132,102.01370212435722,1.7355601060506454,1349,10.996600044825257,1783,0.0425490806675352,3132,2460,18225.075029144595,2.075351213282248,1.8518518518518519
prior,960,unif_80,13.9091227135058,3132,93.53064446151257,4.9157830514882335,1349,8.993339662017563,1783,0.10281191886693414,3132,2134,15092.893899298622,4.118773946360153,8.364197530864198
prior,960,extrap_80,11.151139847037708,3132,94.43166104704142,1.2978915339049768,1349,9.85324831313273,1783,0.038282135061269984,3132,2466,15150.320754950346,2.9693486590038316,3.0246913580246915
prior,960,unif_100,9.519359468231134,3132,73.60855942964554,4.461691274397947,1349,5.057668193833187,1783,0.036445106721312494,3132,1968,19392.47631310262,4.757343550446999,6.203703703703703
prior,960,extrap_100,9.349440115992206,3132,84.76081176102161,1.2092948483394241,1349,8.140145267652782,1783,0.036626202769274266,3132,2408,12347.47412643904,4.62962962962963,1.7901234567901234
prior,960,unif_200,3.7556291105223107,3132,41.05691324174404,0.6315173058888746,1349,3.124111804633436,1783,0.007891000391426298,3132,1730,6951.667667134132,3.7994891443167305,1.2962962962962963
prior,960,extrap_200,7.359613259607139,3132,72.80646857619286,0.6124388136509515,1349,6.747174445956186,1783,0.03166011663069035,3132,2341,9758.424248926285,2.5223499361430397,0.43209876543209874
prior,960,unif_300,2.6314170857289327,3132,36.5781415104866,0.6175424972655197,1349,2.0138745884634135,1783,0.002926365489245836,3132,1702,2976.1023883125454,2.0114942528735633,0.24691358024691357
prior,960,extrap_300,7.359613259607139,3132,72.80646857619286,0.6124388136509515,1349,6.747174445956186,1783,0.03166011663069035,3132,2341,9758.424248926285,2.5223499361430397,0.43209876543209874
prior,960,unif_500,2.573443643510887,3132,35.88887667655945,0.593064122907365,1349,1.9803795206035224,1783,0.0028204430704186563,3132,1657,2909.7872693945383,1.628352490421456,0.24691358024691357
prior,960,extrap_500,7.359613259607139,3132,72.80646857619286,0.6124388136509515,1349,6.747174445956186,1783,0.03166011663069035,3132,2341,9758.424248926285,2.5223499361430397,0.43209876543209874
