model,split,rmse,rmse_liquid,rmse_illiquid,mae,call_rmse,call_oob_pct,call_oob_spread_mean,n_rows,butterfly_pct,calendar_pct
bspline_data,extrap_10,0.09048814355065443,0.06233295028647529,0.10921946971987308,0.056206625729667524,0.012311242823115187,90.6635305446572,17.614507445673972,100,1.0128944437772942,8.206917476918376
bspline_data,extrap_100,0.020233096108328224,0.010381273298050296,0.02591518137136907,0.011054520540180458,0.003548794679608598,67.44711860657284,5.682624070243521,100,0.7385374359835454,0.625824659460955
bspline_data,extrap_2,0.12600602853048765,0.0941928058624712,0.1482157006398394,0.08984719062963592,0.017865397097270513,95.89181029715081,28.43908718996133,100,1.6396673145628489,1.2892984169296584
bspline_data,extrap_20,0.06705484054068322,0.04368763135750588,0.08213491192258623,0.03680675170652038,0.008932447709023813,84.99183437111644,11.820535079770902,100,0.7746511663708259,7.255758342467953
bspline_data,extrap_300,0.01723697707206687,0.008907281398802267,0.022055534155310322,0.009649597044718098,0.0035033971066353695,64.17078201349443,5.554950843041426,100,0.7961347554221703,0.3169218242771608
bspline_data,extrap_5,0.1069087289808896,0.076011455021857,0.12784018911728237,0.07176108927498226,0.014749076944216925,93.68351193613242,22.49622262350093,100,1.293535432903617,5.346521224261226
bspline_data,extrap_50,0.03238676373408408,0.017910470988715715,0.04101134337546869,0.016114937547195715,0.004492297034424296,73.60842718926692,6.57968851542093,100,0.71472773954059,1.8910185261602035
bspline_data,extrap_500,0.017236977072066964,0.008907281398802267,0.022055534155310464,0.009649597044718187,0.0035033971066353977,64.17078201349443,5.554950843041432,100,0.7961347554221703,0.3169218242771608
bspline_data,unif_10,0.09358049386933802,0.0750332854685982,0.10712706018357662,0.06098991280660773,0.013632137433995358,91.19348311243843,20.181215879332314,100,0.9633338355549936,11.35866554553892
bspline_data,unif_100,0.01584199612064602,0.014588558645825216,0.016856165603922706,0.006200955263810559,0.0010302150955779814,49.44206958026716,2.6810147251908627,100,0.3941298649761589,1.087298136859494
bspline_data,unif_2,0.12093938658776225,0.09682615694620314,0.13853374684901998,0.0884624247940512,0.01792545773162198,96.12864606715986,28.856751545675266,100,1.4721394039305429,1.0615064676523682
bspline_data,unif_20,0.07492364379324916,0.06040815768912457,0.0855652640408746,0.04316763449803713,0.010051496871264774,84.21138243121027,15.098986025520706,100,0.6756477674904017,13.885518218002582
bspline_data,unif_300,0.008568494643467624,0.00916377186667933,0.008015111571366584,0.0038639062182947055,0.0004732248429031933,40.624166357609,1.871129501790513,100,0.353254818243178,0.3080756881398696
bspline_data,unif_5,0.10784880477661106,0.08578138801149343,0.12387999936471622,0.07431707654358459,0.015444297009042976,94.12074720384142,24.430972269929445,100,1.1801443148489503,5.977208022147129
bspline_data,unif_50,0.0391752219699546,0.03235611133737564,0.044258057677138266,0.01583827037803368,0.0041576275504526545,64.29668234727671,5.664054454622925,100,0.42226687816063596,4.9105786215680505
bspline_data,unif_500,0.008023704882532262,0.008787237386685555,0.00729523393499114,0.0037265660947888727,0.00046310265131316644,39.845991684722144,1.8178811873417873,100,0.3433866852020411,0.2797321236124208
bspline_learned_graph_interp,extrap_10,0.0725643878004091,0.05739126791315082,0.08354584643251083,0.04362487753742508,0.006552807775537392,93.48116049527304,13.291658511998872,100,0.36338701713001853,0.11624831420119523
bspline_learned_graph_interp,extrap_100,0.04995261757428685,0.028656440006440437,0.06285465989439112,0.026507852692144708,0.005219368373793983,88.42432641694808,7.109254591314262,100,0.8456427932263619,0.007998772769269446
bspline_learned_graph_interp,extrap_2,0.07897880199078439,0.06882333723906785,0.08684828811875346,0.04859858912212632,0.007336663186582827,94.0804070452135,13.954627864482928,100,0.3182252604694788,0.07552677406166958
bspline_learned_graph_interp,extrap_20,0.06681892753261776,0.04834787040432931,0.07946200112308222,0.038732692374159314,0.0060208542703999255,92.63987299356509,11.059694577337098,100,0.45732501919327,0.0570914288352858
bspline_learned_graph_interp,extrap_300,0.04603682972476911,0.024211917630506567,0.05875657640182067,0.02373257481337106,0.005076390430337379,86.36242379288582,6.547640717911198,100,0.9427813729364689,0.014008397820051104
bspline_learned_graph_interp,extrap_5,0.07669990593727646,0.06314752299695343,0.08677918059490272,0.04707865047619004,0.006993018197970319,93.89464712120916,14.245163545794249,100,0.27040844181284784,0.09015076655977516
bspline_learned_graph_interp,extrap_50,0.05689631014444018,0.035920759216369946,0.07021269226625264,0.031214451125807296,0.0054628924584818415,90.5457633073725,8.142217499217294,100,0.6543284961959435,0.009503897944720056
bspline_learned_graph_interp,extrap_500,0.04603682972476914,0.024211917630506567,0.05875657640182073,0.023732574813371057,0.005076390430337386,86.36242379288582,6.547640717911194,100,0.9427813729364689,0.014008397820051104
bspline_learned_graph_interp,unif_10,0.07062985383774037,0.06899026066722354,0.07202499732648997,0.045505732154517,0.00626929028192521,93.2836889123122,18.99487494669672,100,0.32049832464801425,0.5495748013263195
bspline_learned_graph_interp,unif_100,0.03617487343657138,0.03504014062124425,0.03713324612836894,0.01999312477408225,0.0027799135964794827,85.20719876637192,5.3951636555727385,100,0.4032909581921059,0.03473244824936844
bspline_learned_graph_interp,unif_2,0.07537879188949613,0.06937166349533941,0.08023676572001918,0.04822912492185898,0.007282669359232598,93.94539764335396,18.49112866420477,100,0.292451128217259,0.20627343767116524
bspline_learned_graph_interp,unif_20,0.06339157230698378,0.05884693763451477,0.06709299933342758,0.0390887409360864,0.0051603163096528406,91.96222339338811,15.387916819783875,100,0.46280828728909357,0.4356175726309256
bspline_learned_graph_interp,unif_300,0.02471153654898954,0.024600708384846508,0.02480748857699968,0.012947052969440301,0.0017454083644029993,77.48401033228579,3.562241402200442,100,0.33058210183456,0.035221567009216775
bspline_learned_graph_interp,unif_5,0.07444514904724796,0.07190357472424223,0.07658629226664661,0.048230632402317765,0.00715444511970949,93.82795572992914,20.63458447292328,100,0.23335997831462632,0.4654212474099546
bspline_learned_graph_interp,unif_50,0.048491457031973016,0.0450609089647792,0.05128785582889713,0.027798151831420526,0.003674569031631393,89.09286694904777,8.453277456813499,100,0.532317386099178,0.18343003538266323
bspline_learned_graph_interp,unif_500,0.023045728170703987,0.023126037827894,0.022975678564288546,0.01186092403333374,0.001591160200018037,75.36192279414156,3.3081493661138914,100,0.3325511387539107,0.0313162322961381
bspline_temporal_interp,extrap_10,0.07445464730901392,0.04801277003245716,0.0914267797705462,0.0438710944708533,0.008025018758285514,92.87768473515385,15.50895197889415,100,0.7373517750561956,0.17993764618868466
bspline_temporal_interp,extrap_100,0.05297910328542893,0.01671780220170624,0.0707391616711237,0.025583531819268947,0.006207419034607566,84.38608134397793,9.425353841680998,100,1.505897252497988,0.01912678685567498
bspline_temporal_interp,extrap_2,0.08540498562896638,0.0692830613794093,0.09727378743126593,0.05361232308930539,0.009931393725510327,94.22842940146916,19.684236178465557,100,0.6210241521083107,0.11953250976734531
bspline_temporal_interp,extrap_20,0.06832271976995229,0.03836688499778137,0.08629360675429401,0.038005938806583,0.007251931756856183,91.39290663855869,12.645844602826685,100,0.9731593286459271,0.12941057357957575
bspline_temporal_interp,extrap_300,0.050077044291039624,0.01268150665192127,0.067439634350213,0.02316383027982093,0.006005226893764565,81.17643614217954,8.834184075490255,100,1.5786275570298052,0.015781015618483468
bspline_temporal_interp,extrap_5,0.08035086621444114,0.0587187224769747,0.09524574366008826,0.048963151392812175,0.0088382948246194,93.64512372066392,17.11008564874875,100,0.676880541637546,0.09898726897598004
bspline_temporal_interp,extrap_50,0.058118448736505054,0.02372976769553883,0.07632052322527491,0.029720464585008148,0.00657054014919769,87.91194133760158,10.06832792097823,100,1.2941307062778575,0.023282370384105876
bspline_temporal_interp,extrap_500,0.050077044291039624,0.01268150665192127,0.06743963435021298,0.02316383027982093,0.006005226893764566,81.17643614217954,8.834184075490255,100,1.5786275570298052,0.015781015618483468
bspline_temporal_interp,unif_10,0.06497639303807874,0.05784122524117085,0.07059611168756191,0.04030899000860168,0.005698956350017162,92.48924804643022,17.160552820548137,100,0.5883534367837684,0.6177940860414493
bspline_temporal_interp,unif_100,0.02556643387475781,0.02137507073261997,0.028717532896614686,0.01301554929696423,0.0016222072158074946,78.24656945989733,4.0486768423372155,100,0.46527320647195664,0.08310881893015587
bspline_temporal_interp,unif_2,0.08069905642253808,0.073123942314471,0.08674900468435486,0.05225754663995291,0.00914584521879982,94.4633132283188,22.11692481221923,100,0.6139979514236491,0.2710157759916136
bspline_temporal_interp,unif_20,0.05521923417506375,0.048506022391646995,0.06045291682669945,0.03233872655620951,0.0041385542357818845,90.35024366757106,13.429299767806668,100,0.5783199136399955,0.7416528317082186
bspline_temporal_interp,unif_300,0.01410837856450291,0.012565020749677696,0.0153243834079376,0.007067797016266496,0.0008751717644525979,64.94245020918324,2.3736457282892287,100,0.37283251302649106,0.03867871508958789
bspline_temporal_interp,unif_5,0.07275439155458407,0.06654993006862218,0.07774724469792989,0.04691505069239771,0.007572142854406281,93.71181511194393,21.036925192610447,100,0.5229388524139209,0.44793001322443077
bspline_temporal_interp,unif_50,0.03687238582552265,0.03148596105380877,0.04098406193427744,0.01976641196287342,0.0024679573719127495,84.61478401748941,6.8273514757422555,100,0.5178789128383505,0.3017681488095009
bspline_temporal_interp,unif_500,0.012370620892072241,0.011340687706322095,0.013200909696901712,0.006228895916591046,0.0007648017002958793,61.627725400636336,2.1705946446388134,100,0.3681184158880647,0.04057974677694214
cnp,extrap_10,0.04327156180257946,0.042310527884234804,0.04409006843646699,0.031018552058001615,0.007643941131284445,92.12195740860027,10.494747254523725,100,16.42710634114613,0.1365350308687925
cnp,extrap_100,0.04151610408328241,0.03995763351159783,0.04282497976633889,0.029503766573976166,0.007480318611522573,91.75271482761089,9.728817910438064,100,16.196772886804368,0.12347857711580681
cnp,extrap_2,0.049753123952779796,0.0517114376686534,0.04798565799573818,0.035739922668076435,0.00823725695231218,92.99837988717769,12.903475019228223,100,18.189996653374852,0.25500039219532433
cnp,extrap_20,0.04207822216418322,0.04080153161180763,0.04315750128660305,0.02993377287383869,0.007494728205163666,91.92904035967805,9.984121238645457,100,16.42959930270522,0.12246357031652101
cnp,extrap_300,0.04186918936533507,0.03996728249577275,0.04345512181391332,0.029717584923351362,0.007608070347962743,91.84120291750438,9.654963618771445,100,16.282907728211857,0.11749633744803425
cnp,extrap_5,0.0443019709638112,0.04400217277957027,0.044560977482152334,0.031903126413413585,0.007741103376249172,92.32983935507798,11.165001702301202,100,17.16718133800633,0.1690174630530277
cnp,extrap_50,0.04168018378701364,0.04022218920879284,0.042907528191967526,0.029555833156234678,0.007488347948596851,91.78264462272192,9.76213519088696,100,16.17203681859586,0.11319449023048238
cnp,extrap_500,0.04186918940573521,0.039967282492752956,0.04345512188909585,0.029717584997860563,0.007608070353085681,91.84120291750438,9.654963623497377,100,16.282907728211857,0.11749633744803425
cnp,unif_10,0.041014549216977794,0.04351571485923464,0.03870891805854518,0.02990196664478577,0.007621825409017576,92.22215715745024,9.96527273886185,100,16.75391156902327,0.2037732736027463
cnp,unif_100,0.03767059857485512,0.03886281721752668,0.03660253628441712,0.02754407436419398,0.007465706323329436,91.93099230283748,8.8448295502785,100,15.930562033183783,0.14537514641432797
cnp,unif_2,0.051836778394566504,0.05813716792646674,0.04565808253831924,0.037112842392629575,0.008386285629457584,93.04392522756405,13.67071156692607,100,19.118190168501922,0.3917346336354573
cnp,unif_20,0.038977185550359436,0.04064001815601013,0.037471597331976705,0.028487931831735657,0.007519319009976984,92.13139180053743,9.285480824108252,100,16.397328796126843,0.16010894194649505
cnp,unif_300,0.037420101935222966,0.03846975353752081,0.03648299840968885,0.027399632798964013,0.007448534729369554,91.94986108671182,8.740121685203137,100,15.88825823637538,0.14732811502138066
cnp,unif_5,0.04486639603775287,0.0490202392253266,0.040913745254259296,0.032385882238299774,0.007868405264732928,92.68118912377271,11.141728643350012,100,17.562054453325352,0.24094333758186492
cnp,unif_50,0.038203765545673445,0.03981513970261355,0.036745453492324553,0.0279727036854056,0.007461783389776938,92.11252301666309,8.983927854443685,100,15.940665142621565,0.158756824289528
