model,split,rmse,rmse_liquid,rmse_illiquid,mae,call_rmse,call_oob_pct,call_oob_spread_mean,n_rows,butterfly_pct,calendar_pct
bspline_data,extrap_10,0.09510702823851448,0.06730045211597267,0.11389279625091935,0.05998283778103397,0.013168102362267524,91.79598290097792,18.412536437303768,100,1.2031660876232333,4.98311019153007
bspline_data,extrap_100,0.02933801118141112,0.024446961489625177,0.03300649150095702,0.014920437156969727,0.003736305534879589,72.48313195786406,6.555569922998879,100,0.7729661366058737,0.3169062767114075
bspline_data,extrap_2,0.14385975635458045,0.11334300303307929,0.1658902371726193,0.10517763543469015,0.02136661094056031,96.65827331108117,33.342873923182474,100,1.469851683196709,0.500243298298115
bspline_data,extrap_20,0.0707983929491674,0.04899841499540361,0.08534001598155194,0.03988871415202522,0.00947493311176182,86.72938910685588,12.469355244073247,100,0.8533902883168701,4.283508604740326
bspline_data,extrap_300,0.027633648280585323,0.024404211388630127,0.030161637085882403,0.01379420752930762,0.003706307136385896,70.04905883807331,6.4846739601822465,100,0.7998451043487027,0.2056182723336518
bspline_data,extrap_5,0.11368236457769776,0.08372651578525107,0.1344058813809657,0.07815330086942103,0.015919536984138397,94.63606019792704,24.642218960579797,100,1.5083418929792654,2.582050036495397
bspline_data,extrap_50,0.03915072272611445,0.029561623172632504,0.045887033890938574,0.019672759595844247,0.004468197058416944,77.36624309500107,7.311732210293554,100,0.7983368562197413,1.1289662002693568
bspline_data,extrap_500,0.02763364828058535,0.02440421138863012,0.03016163708588246,0.013794207529307621,0.003706307136385897,70.04905883807331,6.484673960182279,100,0.7998451043487027,0.2056182723336518
bspline_data,unif_10,0.09751711837887828,0.07807738189874189,0.11170186328536386,0.06394978720649012,0.013850271979641147,92.06079652293859,21.133966310317383,100,0.976756358793565,6.9500273445202945
bspline_data,unif_100,0.027855621227385864,0.027678172028787973,0.028008982600820156,0.010791962429830082,0.001587051919645633,58.73689758154242,3.5093115184301698,100,0.3672466264642062,0.6242553035563687
bspline_data,unif_2,0.13768788239095942,0.11376457677272338,0.15552463930915975,0.1018045516145507,0.020686132586867034,96.96928292114801,31.149698668913675,100,1.2299269940332154,0.5448295638568535
bspline_data,unif_20,0.07803132166792541,0.06298804883737842,0.08906869998503686,0.044815746288764495,0.010307896479185173,86.01530323436981,14.939402826141002,100,0.6651031644813951,8.559990764016321
bspline_data,unif_300,0.0229719487015145,0.02429885084859248,0.021752659777871008,0.008529436923424573,0.0013613459656661828,51.74243459363797,3.000924445910363,100,0.34411097122934564,0.2734456605582073
bspline_data,unif_5,0.11399960815976697,0.09348947188579641,0.12921210942408984,0.07986997501765139,0.016350299043034235,94.8374356672067,25.400156477189608,100,1.152202867765669,3.3425810198621524
bspline_data,unif_50,0.04456130017785266,0.03864395718186433,0.04913006974054285,0.019359160755535516,0.004536322399051287,69.7279641883495,6.337191480822912,100,0.41570615532750355,3.117705817805468
bspline_data,unif_500,0.02252129756511653,0.023907792718645956,0.021242460386019825,0.008368647462896967,0.0011537866070342713,51.20174633847996,2.9607089070720893,100,0.3417884437109644,0.21731041639239404
kalman_bspline,extrap_10,0.04087083858480752,0.032727669614091515,0.04681325359542785,0.025384840202407003,0.006529304071194041,89.19436799333737,7.406831432950666,100,3.1105368941330385,0.5614647760908054
kalman_bspline,extrap_100,0.05571526184328356,0.02559062669030076,0.07234382507308755,0.033334605478294164,0.015880151548859384,90.13585524389529,11.628832777923146,100,4.246608300018571,0.7181698962036732
kalman_bspline,extrap_2,0.04459475393074298,0.03976673335172816,0.048402471094352875,0.03006656623174637,0.0075728104736059905,91.66260011841788,9.030991170212351,100,1.9490087858780925,0.1384308398570815
kalman_bspline,extrap_20,0.04295253619378322,0.02969082244067079,0.0517926851213056,0.026573756241692656,0.008259853781666342,89.56849043222527,7.95792752436946,100,3.6662521819808096,0.7379659576630577
kalman_bspline,extrap_300,0.06297076909423688,0.024628243222547263,0.08297856068043696,0.03637084433888211,0.019340773750432853,90.24223614608343,13.348093546800506,100,4.362280325042233,0.7575681647575108
kalman_bspline,extrap_5,0.04210722741261709,0.03599947002848859,0.04677363963531913,0.026857686999077698,0.006725821465008253,90.18465382288068,7.75635132918392,100,2.5506217336306323,0.3842016761440534
kalman_bspline,extrap_50,0.048602652914594785,0.027060208427053492,0.061476119147043304,0.02956755308649203,0.011856142395915661,89.79296389555803,9.539140512663456,100,3.9996317949929296,0.7347769158250217
kalman_bspline,extrap_500,0.06297076909419826,0.02462824322254762,0.08297856068038208,0.03637084433887411,0.019340773750407672,90.24223614608343,13.348093546801122,100,4.362280325042233,0.7575681647575108
kalman_bspline,unif_10,0.04062229751839227,0.03700461569352578,0.04352384579223755,0.023668803461466974,0.004461978918441057,87.7866916515391,6.845538316958492,100,2.979554487810168,0.23021711617343513
kalman_bspline,unif_100,0.031718084519069385,0.02832100819802425,0.034399972733244424,0.019710351797259457,0.0032930090847838223,86.06182454633587,6.121696996499548,100,2.398963165927841,0.2250942245118045
kalman_bspline,unif_2,0.04508749672648394,0.04426080344022608,0.04579410071436303,0.027976185153724038,0.005217937694029025,90.00442440449467,8.842244734784483,100,1.856902452940615,0.031544768731698807
kalman_bspline,unif_20,0.03856509046882941,0.03326376775426579,0.04264181686417255,0.022387768873169935,0.004257479974033505,87.1425504089321,6.451226999029516,100,3.128919670637239,0.24378297716513686
kalman_bspline,unif_300,0.02889982515884617,0.02717813032349793,0.030317322313940603,0.018906056417717435,0.002675043055703914,86.13795032955306,5.974194494153324,100,1.4883327995862574,0.1383176522882954
kalman_bspline,unif_5,0.0422705634384052,0.03932878078773526,0.04467100485853567,0.025391926899651758,0.0050359184403742825,89.0326820349658,7.458016293078218,100,2.5429437022450294,0.11710144015237045
kalman_bspline,unif_50,0.03490519795124603,0.030026893608394337,0.0386492401288832,0.020798576426820106,0.003980679123479814,86.29020189598745,6.243631928686195,100,2.8447576630048017,0.26136343843610826
kalman_bspline,unif_500,0.028576984012500348,0.02701481006383199,0.02986882202520435,0.018798328755200842,0.002655488166233361,86.1662535053646,5.942383248370709,100,1.371853646682862,0.12818054522553968
kalman_bspline_inc,extrap_10,0.07487446156346243,0.03200500727003728,0.0979268785523033,0.042130368343518534,0.020473348970801192,90.90101696238605,12.935522541127119,100,7.295701172767942,1.6924881647838894
kalman_bspline_inc,extrap_100,0.1207398993497805,0.023879201456217698,0.163574586063148,0.0628023247159321,0.0346636833600552,90.65246953342051,28.17696086099681,100,10.764778864046136,4.093779705644216
kalman_bspline_inc,extrap_2,0.060145447606600975,0.04264545191813561,0.07198189166554332,0.03350059834471204,0.009605066419286113,90.87987091149239,8.356276729937592,100,5.401091342261606,1.1250433908353592
kalman_bspline_inc,extrap_20,0.08715278501595482,0.02816495238932706,0.11623075481943802,0.04871993801131907,0.026053305972069996,90.83302427566643,17.607976537037644,100,7.868830968109685,2.614275576617487
kalman_bspline_inc,extrap_300,0.13712259823990738,0.023052827631334368,0.18624614815518856,0.06755342058215608,0.036945018690887094,90.57439180704391,33.13437406140085,100,11.612914773018804,4.968973161064326
kalman_bspline_inc,extrap_5,0.07003865124462036,0.037250096129079424,0.08924033458026123,0.03965200600769199,0.01752525359229568,91.36102490028824,11.361456766313335,100,7.193653649270126,1.577420176625914
kalman_bspline_inc,extrap_50,0.10747487759286586,0.02520034265304958,0.145055423751223,0.0577206561974553,0.031734105490122184,90.77283936158446,23.330955518501135,100,9.880110676215194,3.4808784524377603
kalman_bspline_inc,extrap_500,0.1371225982565859,0.02305282763132537,0.1862461481781448,0.06755342059231065,0.036945018691032325,90.57439180704391,33.13437405141246,100,11.612914773018804,4.968973161064326
kalman_bspline_inc,unif_10,0.042679422307584335,0.03658581271592627,0.047344110886989345,0.02401224655345279,0.005024715984812383,86.70173657876416,6.449873022026124,100,4.636195568426111,0.5580328953237457
kalman_bspline_inc,unif_100,0.031269280738063815,0.027814556691649426,0.033988661454380044,0.019410880113151313,0.003636525382971239,85.76155062364585,5.961447531412904,100,3.083700010081115,0.7162592198021855
kalman_bspline_inc,unif_2,0.05053317140944312,0.04714479272984317,0.05330429432985275,0.028263977206252882,0.005417376653468157,87.99880280819556,7.337716439534117,100,3.8923404308882747,0.3301278276916988
kalman_bspline_inc,unif_20,0.0407013227934319,0.03337904711824751,0.046132354704871106,0.02244266795539818,0.005768596575504271,86.13079320463521,6.254417310426856,100,4.136671450635795,0.6493730530257881
kalman_bspline_inc,unif_300,0.02832150102465381,0.026687605253248044,0.02966898473067355,0.018522270632446627,0.0027664005015013617,85.59205689263662,5.799344267559505,100,2.223942892153655,0.6552663257896502
kalman_bspline_inc,unif_5,0.048263435002636995,0.042865634343932084,0.0525072917657138,0.02611264931151709,0.005533756889790902,86.81527460587014,6.783450244478425,100,4.431828907818731,0.43487878848659
kalman_bspline_inc,unif_50,0.03521727383191747,0.029383590399255827,0.039596724624262225,0.020505464223101677,0.004628835509844132,85.85101468511904,6.058088467925957,100,3.7669332291870874,0.7105499390532741
kalman_bspline_inc,unif_500,0.028004462744672224,0.026536483512701537,0.029220860627329835,0.01843944644271619,0.0027533229522854388,85.66102555093596,5.769959664765907,100,2.0173496882048467,0.655641313051817
kalman_bspline_inc_nox,extrap_10,0.06668276049850838,0.033223637720772574,0.0857485580627434,0.03643566728998687,0.01683054759970656,90.49729005224701,9.706435512700843,100,6.799778890234948,1.7401449897855001
kalman_bspline_inc_nox,extrap_100,0.10324572155406599,0.02422926621824244,0.13934435936811138,0.053910779540372177,0.03137344071654663,90.28322695243115,21.030540848785055,100,10.136013692621779,3.723777762041316
kalman_bspline_inc_nox,extrap_2,0.05709975568131682,0.04346671038167031,0.06672599035070975,0.0321378185975713,0.005685766032574202,89.83070146330672,9.224996237821529,100,5.759268043907151,0.9436174385018542
kalman_bspline_inc_nox,extrap_20,0.07581110301363762,0.02889355240999769,0.10009123494370666,0.04135768111706333,0.021623108177639586,90.50704976804408,12.92506976969852,100,7.469001754214056,2.414558864583413
kalman_bspline_inc_nox,extrap_300,0.11640545989151674,0.023307060655055504,0.1576660124416567,0.05878641691118656,0.0348232668039473,90.29331199208812,25.014355820706022,100,11.401487098756423,4.335575281416339
kalman_bspline_inc_nox,extrap_5,0.05646638620148959,0.0369965959577009,0.06906887993688925,0.03256126835001465,0.0099500164936129,90.60529757373465,8.183727016094327,100,5.670360600580923,1.0844178786208238
kalman_bspline_inc_nox,extrap_50,0.09041787587871068,0.025742165444200226,0.12127237119132238,0.04856735674886361,0.027568774184562682,90.42702009850807,16.809842281379833,100,8.886818121731084,3.167603473244915
kalman_bspline_inc_nox,extrap_500,0.11640545988642748,0.02330706065505727,0.15766601243463235,0.05878641690909493,0.03482326680381391,90.29331199208812,25.014355820957547,100,11.401487098756423,4.335575281416339
kalman_bspline_inc_nox,unif_10,0.04299248835815384,0.037982582358024645,0.04691536469017554,0.02363756181429992,0.004679364366153571,85.78920315173755,6.334925473492108,100,4.409503516741306,0.5273247229642455
kalman_bspline_inc_nox,unif_100,0.03119360369798382,0.027779560921875352,0.03388338680766087,0.019344180259009382,0.003521453792023734,85.55009011470919,5.884153258005186,100,3.0481923345142206,0.7714663993028879
kalman_bspline_inc_nox,unif_2,0.05434925975610653,0.05274882550337928,0.0557033281946345,0.02969361453857236,0.006317662125714238,88.17838157886176,7.541126355183441,100,4.468218671755668,0.37879336166822697
kalman_bspline_inc_nox,unif_20,0.039780082762922504,0.03385970642656288,0.04428874981081124,0.022311703180975286,0.004702637180349673,85.93104435465506,6.143857271487014,100,4.385837626008598,0.6210898749008507
kalman_bspline_inc_nox,unif_300,0.02826561287852788,0.02668324827627631,0.029572601213668673,0.018525424131717216,0.0027737448174518,85.48957987676732,5.774273763764335,100,2.178124838332607,0.678425003786859
kalman_bspline_inc_nox,unif_5,0.04636784917624956,0.042181332762972736,0.04972198942926974,0.025860822240594217,0.004752984349742315,86.62463482396726,6.897831384742794,100,4.357952041982275,0.3730471234944391
kalman_bspline_inc_nox,unif_50,0.03529319286767629,0.02953853503000383,0.03962285093051787,0.020507437135425736,0.004749840370091836,85.59303286421633,5.983830661103915,100,3.82962057392645,0.7476114443282853
kalman_bspline_inc_nox,unif_500,0.027976889852798184,0.0265421435170348,0.02916696683256732,0.01840307021491828,0.002739107849280348,85.43102158198487,5.763842384163777,100,2.0078949323993576,0.6593383290325191
kalman_bspline_nox,extrap_10,0.13052167805640286,0.05295922639014067,0.17148932048586418,0.09424144605995377,0.029963752201836127,95.4662866883983,28.78516590788308,100,3.7250657981063666,10.689965411997507
kalman_bspline_nox,extrap_100,0.09102840134507192,0.029832438967731578,0.12131136493907123,0.06011796498861428,0.02284077830175087,92.6414996128646,20.517456860737468,100,3.2878513715354796,8.307985624155945
kalman_bspline_nox,extrap_2,0.1886927678718589,0.11784435391255699,0.23342316870211646,0.15249983500763561,0.03833430814761961,97.86555015517948,40.85297523804366,100,2.708407699035736,18.64710452549693
kalman_bspline_nox,extrap_20,0.11545947087861676,0.040529544900538186,0.1532732515341526,0.08022999674361421,0.027590102164842423,94.2980487074883,25.321643902167782,100,3.5869016147190416,9.993747876191303
kalman_bspline_nox,extrap_300,0.08551240149679758,0.028322071408267646,0.11389639065491666,0.05536168655182656,0.021502399095143416,92.32918870735817,19.119887514490156,100,3.2340141141706344,7.5696114394072005
kalman_bspline_nox,extrap_5,0.1529689606721078,0.07652735095584594,0.19659986097020002,0.1155776385515253,0.03308977897654369,96.62866883983006,33.37274052297015,100,3.3681110374664507,12.300348794045265
kalman_bspline_nox,extrap_50,0.09919971954249944,0.03255104207194264,0.13219238912555023,0.06675465964228494,0.024554791627345914,93.22935982770848,22.140909767896265,100,3.313153411199441,8.838579923063275
kalman_bspline_nox,extrap_500,0.08551240149680311,0.028322071408267667,0.11389639065492445,0.055361686551828986,0.021502399095143357,92.32918870735817,19.119887514490483,100,3.2340141141706344,7.5696114394072005
kalman_bspline_nox,unif_10,0.09662869296343317,0.0634023905392707,0.11815215540994234,0.06754553642485168,0.019500944048503745,95.31370979810401,22.375075263612032,100,5.48066649631548,6.478453990426278
kalman_bspline_nox,unif_100,0.04017710142324303,0.03260950910623227,0.04575023201786127,0.029038350806016997,0.006995954656658737,90.51355624524214,11.214772208601136,100,2.901177450277146,1.2451445453657308
kalman_bspline_nox,unif_2,0.16363309976252643,0.125458960496772,0.19071022148571326,0.12878219560990822,0.03079588271612234,97.78454451406375,37.39800036122032,100,4.229568992793445,12.708209194672484
kalman_bspline_nox,unif_20,0.07214133976869978,0.04490424655786716,0.08930853753772043,0.0492929636609473,0.01542219091647564,93.63308673784752,17.343053668133305,100,4.917496174717402,4.836577145123514
kalman_bspline_nox,unif_300,0.03194318913494881,0.029246339712765787,0.03411503134018586,0.02277820374220856,0.004081878487020369,88.50045220016527,8.289447660303429,100,1.9828154232875204,0.44402645490610565
kalman_bspline_nox,unif_5,0.1251595559314062,0.09290843676673481,0.1475783641917736,0.09144814862338503,0.024028943855570545,96.62671689667063,28.733452608224013,100,5.197072017114891,8.352636817827202
kalman_bspline_nox,unif_50,0.05054548693162153,0.03594273448418492,0.06043900438524969,0.03565791482955642,0.010104928460865564,92.00549146675516,13.496944118657076,100,3.6561862062592128,2.49658620128971
kalman_bspline_nox,unif_500,0.03093176449029362,0.028700158270949527,0.03274858599604424,0.021933323920086466,0.003742666037185516,88.21514317503075,7.769274594406821,100,1.8221441864769037,0.36489879845018947
kalman_pca,extrap_10,0.058129540402822484,0.03543300066375494,0.07228597032999123,0.030207225504668755,0.015494864588978452,90.06103075611772,9.002643717676138,100,6.922335390357302,2.331227180519277
kalman_pca,extrap_100,0.07116682507794783,0.031091588221885763,0.09288465048967226,0.030479926377182033,0.020754521467895474,89.68072716389166,8.979678713898002,100,7.022462147756355,2.5484313394503286
kalman_pca,extrap_2,0.05094643388333114,0.044306853960512184,0.05608374263389042,0.03255908095735201,0.009618821823814678,91.70131365774628,10.256515114896136,100,6.933069362998399,1.6289777340027538
kalman_pca,extrap_20,0.06219950131920134,0.0329517536721856,0.07929875623575729,0.030089811373986974,0.017772422905042978,89.9162616384611,8.983370089323156,100,6.933483855454088,2.3392224643371105
kalman_pca,extrap_300,0.07321195914198927,0.030860421212032706,0.09587489457803741,0.030529224662679995,0.02136156825109713,89.69666803302688,8.932789671202103,100,6.995142662220954,2.545897021998663
kalman_pca,extrap_5,0.051275583541211735,0.03794667685392769,0.06052363646969137,0.030460734632218576,0.011620013515075233,90.63782995972491,9.239649194093811,100,6.941707891328823,1.9153688395276591
kalman_pca,extrap_50,0.07018074849318148,0.03155205772221363,0.09133413031214867,0.030404877991146866,0.02060785073474649,89.85314880963999,8.95294295444389,100,6.955784333049456,2.4944388538569995
kalman_pca,extrap_500,0.07321195914199041,0.030860421212032706,0.09587489457803902,0.030529224662680043,0.02136156825109735,89.69666803302688,8.932789671202128,100,6.995142662220954,2.545897021998663
kalman_pca,unif_10,0.052789043286904924,0.040970470635842145,0.06123783262720126,0.029652837130469397,0.012488593616333098,90.58219957968157,8.691939873926648,100,6.8240547445519,1.56902978037007
kalman_pca,unif_100,0.03858323062403527,0.03530173148900989,0.041224453037736544,0.02544191443935799,0.005695065074062839,89.92634667811807,7.954220697903335,100,6.148893850032974,0.6520775105027288
kalman_pca,unif_2,0.05110976745676676,0.05024633671674616,0.05184875386380479,0.031925280115394576,0.00802884903997551,90.90069163852615,9.369141324951674,100,6.7552780148942135,1.083806123122263
kalman_pca,unif_20,0.04974961464686219,0.03846127755874207,0.05779910304620451,0.028425104866677074,0.011994441794199139,90.37041374688502,8.484796636444424,100,6.755419248412413,1.3329709539971288
kalman_pca,unif_300,0.03718791789501088,0.03507828261848482,0.03892924883773461,0.02497011392116337,0.004603104218333951,89.97969979114208,7.837363916961267,100,6.007604020852346,0.5147502780484051
kalman_pca,unif_5,0.056218460038883936,0.04704485264231323,0.06311971604037654,0.03183436601894601,0.012175692829245103,90.82651779846837,9.390842626618305,100,6.971923284068362,1.6849381016492262
kalman_pca,unif_50,0.04155443138802926,0.035814169713601254,0.04596614775206689,0.026171118443868418,0.007996153571360019,89.99986987045604,8.021622071786036,100,6.400262658603862,0.9063345420528678
kalman_pca,unif_500,0.0371018819276956,0.035042257430440295,0.03880379041920488,0.024957761955826663,0.004559592307771498,90.02134124520961,7.839143333642837,100,6.005027823045725,0.5055001453753803
kalman_pca_inc,extrap_10,0.07817585852396851,0.03508418597162029,0.10175777322931517,0.03250067917696019,0.021723441925730703,89.9836036774609,9.183665196657119,100,7.180415256375673,2.516270397806012
