model,day,split,sq,n,abs,sq_liquid,n_liquid,sq_illiquid,n_illiquid,call_sq,call_n,call_oob,call_oob_spread_sum,butterfly_pct,calendar_pct
ssvi_temporal,800,unif_2_excl,0.2022689755726308,338,4.941453223909614,0.175231918047485,174,0.02703705752514577,164,0.000649361265559984,338,281,1837.5644779466813,0.0,0.0
ssvi_temporal,801,unif_2_excl,0.19395945331981163,335,4.746609710657677,0.1821613075943398,176,0.011798145725471823,159,0.0005768082705784,335,263,1753.1817502431932,0.0,0.0
ssvi_temporal,802,unif_2_excl,0.1560113539468734,338,4.597663154948305,0.12255285783522088,181,0.03345849611165254,157,0.00033419258227901084,338,298,1538.8477300767613,0.0,0.0
ssvi_temporal,803,unif_2_excl,0.21147752898106428,356,5.157371069058253,0.12840832698309057,172,0.08306920199797371,184,0.0003542347927168708,356,325,1273.8460618101608,0.0,0.0
ssvi_temporal,804,unif_2_excl,0.27944486095257565,355,6.420573749406487,0.1714049078209394,162,0.10803995313163628,193,0.0007237294057085501,355,337,1505.4220052104695,0.0,0.0
ssvi_temporal,805,unif_2_excl,0.2675303481746512,358,6.506056527768441,0.1698816347785058,166,0.09764871339614542,192,0.0008472057374958068,358,336,1694.9291178391484,0.0,0.0
ssvi_temporal,806,unif_2_excl,0.5256633797612758,360,9.5957010333466,0.29307444008257155,167,0.23258893967870428,193,0.0021104352968553753,360,348,2430.2886782347036,0.0,0.0
ssvi_temporal,807,unif_2_excl,0.5516412322522236,363,9.066691599011687,0.30829497870537453,166,0.243346253546849,197,0.0011810460417449819,363,340,2055.144035305666,0.0,0.0
ssvi_temporal,808,unif_2_excl,0.5198218183323006,370,10.054626851086784,0.2925317643496486,170,0.22729005398265195,200,0.00220743219842969,370,357,2545.9121355772504,0.0,0.0
ssvi_temporal,809,unif_2_excl,0.5020207231104064,368,9.3478447792978,0.2735913525638093,167,0.22842937054659695,201,0.0014731170634739517,368,356,2088.3478580365777,0.0,0.0
